"basin","region","subRegion","siteName","latitude","longitude","depth","intrumentType","projectCode","tagNum","fate","dateDeployment","dateRecovery","duration","species","massBlockPre","massEpoxiedPre","volumeBlockPre","densityRWPre","densityHUPre","densityCTPre","massDirtyPost","massCleanPost","volumeBlockPost","densityHUPost","densityCTPost","macroboring","grazing","accretion","machinePre","machinePost","carbEQPost","sa","notes","instrument","daysDeployed","yearsDeployed","loc1","loc2","loc3","loc1.2","deltaMass_mgcm2y","deltaMass_kgm2y","deltaVolume_mm3cm2y","deltaDensity_mgcm3cm2y","macroboring_mm3cm2y","accretion_mm3cm2y","grazing_mm3cm2y"
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3764,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata",16.3886,33.7363,10.97229481,1.493634676,NA,1.49370655,36.6821,35.2394,9.195127487,NA,1.61387548,-0.1768713,-1.600296023,1.764138222,"macro","macro",NA,NA,NA,NA,1375,3.76712328767123,"florida","keys","keys-mki","florida.keys",16.625196969697,0.16625196969697,-0.144109753484837,1.32914119545454,-1.95630377272727,19.51243791,-17.7002438907576
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3779,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata",18.3485,34.3341,11.93467999,1.537410305,NA,1.47707021,39.6774,38.4518,10.95537758,NA,1.55019466,-0.1476717,-0.831630709999999,2.844789505,"macro","macro",NA,NA,NA,NA,1375,3.76712328767123,"florida","keys","keys-mki","florida.keys",45.5442575757576,0.455442575757576,20.6334178689394,0.808800734848486,-1.6333385,31.4650960401515,-9.19833967121211
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3785,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata",17.6676,35.7314,12.00017738,1.472278237,NA,1.48082291,41.0937,39.7984,11.12725353,NA,1.62287419,-0.024375916,-0.848547933999999,2.492274284,"macro","macro",NA,NA,NA,NA,1375,3.76712328767123,"florida","keys","keys-mko","florida.keys",44.9834848484848,0.449834848484849,17.9109972245455,1.57117324848485,-0.269612404242424,27.566064050303,-9.38545442151514
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3788,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata",19.79,37.1256,12.54884148,1.57703801,NA,1.59526647,42.8565,32.1675,11.55681896,NA,1.70959466,-0.042297363,-0.949725157000001,2.934336662,"macro","macro",NA,NA,NA,NA,1375,3.76712328767123,"florida","keys","keys-mki","florida.keys",-54.8395909090909,-0.548395909090909,21.483171570606,1.26453907121212,-0.467834469545454,32.4555418675758,-10.5045358274243
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3790,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata",15.2734,32.9393,11.54856205,1.322536947,NA,1.32937063,37.4654,38.62403,9.749379158,NA,1.59209245,-0.03202343,-1.767159462,3.188592911,"macro","macro",NA,NA,NA,NA,1375,3.76712328767123,"florida","keys","keys-mki","florida.keys",62.876559090909,0.62876559090909,15.3677168768182,2.90586255454545,-0.354198543939394,35.2677700762121,-19.5458546554545
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3791,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata",17.2547,34.2235,11.31554031,1.52486753,NA,1.50308557,39.152,37.8985,10.32015324,NA,1.63302825,-0.104919434,-0.890467636,2.546253204,"macro","macro",NA,NA,NA,NA,1375,3.76712328767123,"florida","keys","keys-mko","florida.keys",40.6477272727272,0.406477272727272,17.1535193609091,1.43724479393939,-1.16047252757576,28.16310362,-9.84911173151515
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3796,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata",17.6855,34.8033,11.53255463,1.533528396,NA,1.50481905,34.2432,33.3171,9.193350792,NA,1.62141917,-0.225520134,-2.113683704,0.584652901,"macro","macro",NA,NA,NA,NA,1375,3.76712328767123,"florida","keys","keys-mki","florida.keys",-16.4382727272727,-0.164382727272727,-19.4063967274242,1.28966799393939,-2.49438936090909,6.46661542015152,-23.3786227866667
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3799,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata",14.4115,31.9723,10.88451576,1.324036854,NA,1.33437605,33.1088,32.3327,6.772899628,NA,1.6700068,-0.173867226,-3.937748906,2.059095383,"macro","macro",NA,NA,NA,NA,1375,3.76712328767123,"florida","keys","keys-mko","florida.keys",3.98624242424245,0.0398624242424245,-22.7021234359091,3.71227950757576,-1.92307689363636,22.7748428725758,-43.5538894148485
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3582,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata",14.8058,32.9419,10.90522671,1.35767924810066,NA,1.37002068,35.5626,34.081,10.19841957,NA,1.50055724,-0.04757595062,-0.65923118938,0.8560581207,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",12.8324537037038,0.128324537037038,1.68137678875,1.47055075308642,-0.535963641243827,9.64386463134259,-7.42652420134876
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3583,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",19.9996,37.0612,11.9267149,1.676874158,NA,1.68466396,39.2346,38.2877,10.49439812,NA,1.77488051,-0.195599556,-1.236717224,1.594133377,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",13.8170524691358,0.138170524691358,1.82293388595679,1.01632841820988,-2.20351351666667,17.9586013149691,-13.9321539123457
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3587,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",13.2635,30.7634,11.19888783,1.184358679,NA,1.199121189,26.1307,25.3031,5.597233772,NA,1.3693607,-0.849715233,-4.751938825,0.132213593,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-61.5126388888889,-0.615126388888889,-61.6156101766975,1.91782165169753,-9.57240926064815,1.48944325447531,-53.5326441705247
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3595,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata",17.4654,34.2129,11.43727398,1.5270596848988,NA,1.49940035,40.2925,38.649,10.95027924,NA,1.58061862,-0.06972885132,-0.417265888679999,2.715459824,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",49.9745833333334,0.499745833333334,25.1046220882716,0.914958905864199,-0.78552563987037,30.5908282641975,-4.70068053605555
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3596,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",17.4956,33.694,11.61603355,1.506159562,NA,1.48051344,33.6833,32.8059,7.876605034,NA,1.613352,-0.114274979,-3.625153537,1.804186821,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",-10.0048302469136,-0.100048302469136,-21.8013339097222,1.49648377777778,-1.28735701651235,20.324944125463,-40.8389210186728
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3597,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",16.0479,32.6794,10.43964672,1.53720719,NA,1.52633327,34.9562,34.1729,8.411870956,NA,1.64222997,-0.153345108,-1.874430656,2.040813446,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",16.8249228395061,0.168249228395061,0.146875121296279,1.30562640432099,-1.72749890185185,22.9906453021605,-21.1162712790124
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3598,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata",17.3463,34.6678,11.9116087,1.45625166481501,NA,1.48220849,38.2489,37.33,10.69249535,NA,1.62288756,-0.2362747192,-0.9828386308,2.335976601,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",29.9908333333333,0.299908333333333,12.5819471177469,1.58481051080247,-2.66173680580247,26.3157857828704,-11.072101859321
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3599,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",17.792,35.3213,11.49112415,1.548325453,NA,1.53462869,33.2132,32.4191,8.540745735,NA,1.64783711,-0.23255825,-2.717820165,0.423780441,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-32.694537037037,-0.32694537037037,-28.4632179169753,1.27534176851852,-2.61986917438272,4.77406978287037,-30.617418525463
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3705,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",21.4653,38.6401,11.93262005,1.798875679,NA,1.74927032,42.9302,41.8686,11.34988976,NA,1.69933758,-0.443444252,-0.139286038,2.906973839,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",36.3704475308642,0.363704475308642,26.1836078822531,-0.562513891975309,-4.99559111049383,32.748316396142,-1.56911740339506
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3711,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata",11.7348,29.3477,11.17799545,1.04981255829729,NA,1.051371377,31.6445,30.846,8.919241905,NA,1.264162571,-0.1852483749,-2.0735051701,1.974097252,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",16.8789969135802,0.168789969135802,-3.20677614027777,2.39718474722222,-2.08690298884259,22.2390585487654,-23.3589317002006
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3712,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",16.4813,33.5511,10.95649338,1.504249528,NA,1.48968995,37.8278,36.9387,10.10237503,NA,1.55322287,-0.197135925,-0.656982425000001,2.584954262,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",38.1627777777778,0.381627777777778,19.4986144407407,0.715725796296295,-2.22082137731481,29.1206267169753,-7.40119089891976
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3715,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata",18.9108,35.8633,11.61807509,1.62770509344332,NA,1.61871752,43.8947,43.079,11.37204266,NA,1.66407801,-0.1351232529,-0.1109091771,4.357624054,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",81.2879783950617,0.812879783950617,46.3188562580247,0.511005520061731,-1.52222183050926,49.090517892284,-1.24943980375
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3724,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata",13.8384,29.7804,10.86541843,1.27361869118555,NA,1.265416922,28.9425,28.341,7.30805397,NA,1.41183924,-0.07750511169,-3.47985934831,1.484647751,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-16.215462962963,-0.16215462962963,-23.350049345216,1.64951068117284,-0.873128573050926,16.7251984294753,-39.2021192016404
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3731,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",16.7358,33.5423,10.6686945,1.568683029,NA,1.54310583,34.5464,33.8173,8.89453125,NA,1.57794414,-0.075110435,-1.699052815,1.470211029,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",3.09799382716056,0.0309799382716056,-3.42415310694446,0.392468615740741,-0.846151505401235,16.5625625180556,-19.1405641195988
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3736,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",10.8897,28.6412,10.65806007,1.02173378,NA,1.044355949,21.2535,20.7972,2.57602787,NA,1.295445442,-0.021037102,-8.060995098,0,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-88.3660493827161,-0.883660493827161,-91.0475849691358,2.82863163410494,-0.236992044135802,0,-90.810592925
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3737,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",13.3287,31.2858,11.6983881,1.139362097,NA,1.16552457,31.7561,31.0474,3.186713219,NA,1.36380173,-0.023981094,-8.487693787,4.705143929,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",-2.68567901234566,-0.0268567901234566,-42.8822159716049,2.23367788271605,-0.270157386111111,53.0054794470679,-95.6175380325618
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3739,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",10.274,26.5235,9.693820953,1.059850398,NA,1.051034278,20.3606,19.7398,2.374403,NA,1.278166922,-0.232309341,-7.087108612,0.094808578,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-76.4213117283951,-0.76421311728395,-81.3883463541667,2.55874737839506,-2.61706510694444,1.06805959783951,-79.8393408450617
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3741,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",11.926,29.29,9.979585648,1.195039596,NA,1.212336895,27.8286,26.9663,5.513093948,NA,1.32573148,-0.209753037,-4.256738663,1.493720055,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",-26.1774845679012,-0.261774845679012,-33.4895571118827,1.27743899768519,-2.36295859583333,16.8274018541667,-47.9540003702161
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3744,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",15.2284,31.7095,10.89496136,1.397747041,NA,1.38447372,34.8662,34.1314,9.320920944,NA,1.4758105,-0.125922203,-1.448118213,2.175078392,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",27.28375,0.2728375,6.77095250740739,1.02894829320988,-1.41856802762346,24.5031979345679,-16.313677399537
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3747,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",19.3959,35.489,12.34061623,1.571712436,NA,1.53814493,31.3341,30.6918,8.503031731,NA,1.5950653,-0.442826271,-3.394758228,0.165095329,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-54.0425308641975,-0.540425308641975,-41.3721773780864,0.641232563271603,-4.9886292875,1.85987021867284,-38.2434183092593
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3751,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata",16.1065,33.0899,11.25835133,1.43062687669741,NA,1.42419095,27.2344,26.537,6.20654583,NA,1.60688906,-1.0043993,-4.0474062,0.2195291519,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-73.82125,-0.7382125,-54.4376810819907,2.05817315277778,-11.3149921141975,2.47309075442901,-45.5957797222222
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3756,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",17.4479,33.6686,11.79892159,1.478770739,NA,1.43422762,35.5632,34.7466,8.947299957,NA,1.50453591,-0.143912315,-2.707709318,2.145835876,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",12.1441358024692,0.121441358024692,-7.95098152175927,0.792053266975309,-1.62123441280864,24.1737683561728,-30.5035154651235
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3766,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",19.4517,36.3535,11.88366222,1.636843899,NA,1.61463624,34.0061,33.3522,8.941180229,NA,1.72532282,-0.028856277,-2.913625714,0.319470406,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-33.8109413580246,-0.338109413580246,-29.5493589050926,1.24693215123457,-0.325078429166667,3.59897216635802,-32.823252642284
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3769,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",16.5632,33.6595,11.75933647,1.408514846,NA,1.38045068,33.6611,32.8568,8.37876606,NA,1.46285651,-0.837982178,-2.542588232,1.774669647,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",-9.04276234567903,-0.0904276234567903,-18.0911660029321,0.928337282407406,-9.44023132623457,19.9924204060185,-28.643355082716
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3771,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",18.0263,34.0299,11.35152054,1.588007522,NA,1.55073352,34.0432,33.253,8.1924963,NA,1.6659774,-0.467571259,-2.691452981,1.597360611,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",-8.75211419753084,-0.0875211419753084,-17.5928155736111,1.29827210493827,-5.26739226959877,17.994957500463,-30.3203808044753
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3777,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata",15.3197,32.073,10.84233113,1.41295260367131,NA,1.38734344,28.182,27.434,7.75028801,NA,1.36980809,-0.6644411087,-2.4276020113,0.1258535385,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-52.2603395061728,-0.522603395061728,-33.4154073224537,-0.197543294753086,-7.48521619368827,1.41779449236111,-27.3479856211265
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3787,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata",16.5996,33.6536,11.24166584,1.47661389657531,NA,1.47376173,30.5286,29.821,7.743378639,NA,1.61232498,-0.0880022049,-3.4102849961,0.6072092056,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-43.1758950617283,-0.431758950617283,-32.5692428494136,1.56097488425926,-0.991382863842593,6.8404740754321,-38.4183340610031
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3789,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",15.1419,32.1932,11.25236893,1.345663308,NA,1.34397221,20.89,20.492,2.195986748,NA,1.41354648,-0.095538139,-8.960844043,0.115802765,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-131.819074074074,-1.31819074074074,-100.719490345833,0.783784214506172,-1.07627841774691,1.30456818595679,-100.947780114043
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3792,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",17.5481,34.3164,11.60028362,1.512730255,NA,1.50166121,41.7967,41.0115,10.68453026,NA,1.57944865,-0.095066071,-0.820687289,4.204184532,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uko","florida.keys",75.4231944444444,0.754231944444444,37.0455980796296,0.876309123456791,-1.07096036774691,47.3619553759259,-9.24539692854939
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3793,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",17.1808,34.3171,11.5489912,1.487645085,NA,1.49365832,32.0973,31.4766,8.722706795,NA,1.60328818,-0.647755623,-2.178528782,0.245407105,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-31.9994598765432,-0.319994598765432,-29.0746979783951,1.23502774382716,-7.2972469875,2.7646170779321,-24.5420680688271
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3797,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata",14.4679,30.8197,11.55541134,1.252045433,NA,1.220471147,28.9855,28.3199,4.019090652,NA,1.43011926,-0.117828369,-7.418492319,3.060593605,"macro","macro",NA,NA,NA,NA,1350,3.6986301369863,"florida","keys","keys-uki","florida.keys",-28.1613271604938,-0.281613271604938,-50.420999546142,2.3617765816358,-1.32738749027778,34.4789094390432,-83.5725214949074
"atlantic","STX","north","Salt River",17.78532,-64.75953,15,"BMU","NCRMP",3275,"SUCCESSFULLY RECOVERED",2016-09-12,2019-09-11,3,"O. faveolata",16.5736,34.5211,11.2382,1.474755744,NA,1.478839,40.701,36.449,10.3167,NA,1.620056,-0.350721,-0.570779,1.94462,"macro","macro",NA,NA,NA,NA,1094,2.9972602739726,"caribbean","saintCroix","saintCroix-north","caribbean.saintCroix",26.8008645642901,0.268008645642901,14.2229890310786,1.96314004418038,-4.87557758226691,27.033299055454,-7.93473244210847
"atlantic","STX","north","Salt River",17.78532,-64.75953,15,"BMU","NCRMP",3276,"SUCCESSFULLY RECOVERED",2016-09-12,2019-09-11,3,"O. faveolata",16.5837,33.981,11.3579,1.46010266,NA,1.475521,38.493,35.302,10.7554,NA,1.611608,-0.120266,-0.482234,1.23924,"macro","macro",NA,NA,NA,NA,1094,2.9972602739726,"caribbean","saintCroix","saintCroix-north","caribbean.saintCroix",18.363992992078,0.18363992992078,8.85169485070079,1.89182491620963,-1.67188794942108,17.2273994515539,-6.70381665143205
"atlantic","STX","north","Salt River",17.78532,-64.75953,15,"BMU","NCRMP",3277,"SUCCESSFULLY RECOVERED",2016-09-12,2019-09-11,3,"O. faveolata",16.0866,33.0626,10.7935,1.490396998,NA,1.499538,36.748,34.085,10.33,NA,1.643328,-0.0485115,-0.4149885,0.915187,"macro","macro",NA,NA,NA,NA,1094,2.9972602739726,"caribbean","saintCroix","saintCroix-north","caribbean.saintCroix",14.2129798903108,0.142129798903108,6.2791649527727,1.99890882084095,-0.674386711608775,12.7225493220597,-5.76899765767824
"atlantic","STX","north","Salt River",17.78532,-64.75953,15,"BMU","NCRMP",3278,"SUCCESSFULLY RECOVERED",2016-09-12,2019-09-11,3,"O. faveolata",14.9768,32.5074,10.4925,1.427381463,NA,1.435978,34.084,33.038,9.69953,NA,1.56612,-0.214208,-0.578762000000001,0.51822,"macro","macro",NA,NA,NA,NA,1094,2.9972602739726,"caribbean","saintCroix","saintCroix-north","caribbean.saintCroix",7.37618068251066,0.0737618068251066,-3.81946031383304,1.80917999695308,-2.97783059110299,7.20407906764168,-8.04570879037174
"atlantic","STX","north","Salt River",17.78532,-64.75953,15,"BMU","NCRMP",3279,"SUCCESSFULLY RECOVERED",2016-09-12,2019-09-11,3,"O. faveolata",17.7362,34.6669,11.6987,1.516082984,NA,1.52625,39.075,36.413,11.1001,NA,1.676176,-0.0522022,-0.546397800000001,1.35812,"macro","macro",NA,NA,NA,NA,1094,2.9972602739726,"caribbean","saintCroix","saintCroix-north","caribbean.saintCroix",24.2735565204144,0.242735565204144,10.5585313833028,2.08420894271786,-0.725693289152956,18.880019804997,-7.59579513254115
