"basin","region","subRegion","siteName","latitude","longitude","depth","intrumentType","projectCode","tagNum","fate","dateDeployment","dateRecovery","duration","species","dimensions","massBlockPre","massEpoxiedPre","volumeBlockPre","densityRWPre","densityHUPre","densityCTPre","massDirtyPost","massCleanPost","volumeBlockPost","densityHUPost","densityCTPost","macroboring","grazing","accretion","machinePre","machinePost","carbMDPre","carbEQPre","carbMDPost","carbEQPost","sa","notes","instrument"
"pacific","NWHI","PHR","OCC-PHR-016",27.79316,-175.99722,14.3256,"BMU","NCRMP",1603,"SUCCESSFULLY RECOVERED",2016-09-11,2019-09-04,2.98,"P. lobata","5x2x1",17.2502,33.7284,12.1871,1.415447481,NA,1.458504,34.396,33.716,11.4594,NA,1.541864,-0.00584507,-0.73354507,0.353477,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","NWHI","PHR","OCC-PHR-016",27.79316,-175.99722,14.3256,"BMU","NCRMP",1606,"SUCCESSFULLY RECOVERED",2016-09-11,2019-09-04,2.98,"P. lobata","5x2x1",18.3149,34.9268,12.6945,1.44274292,NA,1.492752,35.561,33.944,11.2509,NA,1.572368,-0.00209427,-1.44569427,0.402366,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","NWHI","PHR","OCC-PHR-016",27.79316,-175.99722,14.3256,"BMU","NCRMP",1608,"SUCCESSFULLY RECOVERED",2016-09-11,2019-09-04,2.98,"P. lobata","5x2x1",17.9346,34.5524,12.5956,1.42387818,NA,1.493656,35.526,34.916,12.1087,NA,1.576464,-0.00379372,-0.49069372,0.177043,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","NWHI","PHR","OCC-PHR-016",27.79316,-175.99722,14.3256,"BMU","NCRMP",1610,"NOT RECOVERED",2016-09-11,NA,NA,"P. lobata","5x2x1",17.5899,34.3368,12.9384,1.359511222,NA,1.39336,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09785095,145.7433723,15.848826577263,"BMU","NCRMP",1051,"SUCCESSFULLY RECOVERED",2014-04-11,2017-05-23,3.12,"P. lobata","5x2x1",17.8145,34.2841,11.805,1.509063956,NA,NA,37.7885,29.7292,6.48486042,NA,1.56463418,-0.007570266724,-5.31257,0.1915912628,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09785095,145.7433723,15.848826577263,"BMU","NCRMP",1052,"SUCCESSFULLY RECOVERED",2014-04-11,2017-05-24,3.12,"P. lobata","5x2x1",19.0218,34.4175,12.705,1.497190083,NA,NA,27.9113,26.2725,9.150675774,NA,1.54053675,-0.0001287460327,-3.5542,0.4815530777,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09785095,145.7433723,15.848826577263,"BMU","NCRMP",1055,"SUCCESSFULLY RECOVERED",2014-04-11,2017-05-27,3.13,"P. lobata","5x2x1",19.8132,35.1255,12.383,1.600032302,NA,NA,30.1532,27.8492,7.504554749,NA,1.63620792,-0.0005235671997,-4.87792,0.3943490982,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09785095,145.7433723,15.848826577263,"BMU","NCRMP",1057,"BASE ONLY",2014-04-11,2017-05-29,3.13,"P. lobata","5x2x1",14.9786,30.8599,11.2,1.337375,NA,NA,15.8555,14.9565,NA,NA,NA,NA,NA,NA,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09785095,145.7433723,15.848826577263,"BMU","NCRMP",1060,"SUCCESSFULLY RECOVERED",2014-04-11,2017-06-01,3.14,"P. lobata","5x2x1",14.82,31.1543,11.134,1.33105802,NA,NA,32.581,30.6898,9.257938385,NA,1.41474318,-0.04088973999,-1.83517,0.5050106049,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-002",15.29061788,145.8094132,13.7153306918622,"BMU","NCRMP",1034,"SUCCESSFULLY RECOVERED",2014-04-13,2017-05-16,3.09,"P. lobata","5x2x1",17.6339,34.1607,12.074,1.46048534,NA,NA,33.4601,31.76,9.516443253,NA,1.47808009,-1.575036049,-0.98252,0.9386873245,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-002",15.29061788,145.8094132,13.7153306918622,"BMU","NCRMP",1036,"BASE ONLY",2014-04-13,2017-05-16,3.09,"P. lobata","5x2x1",16.6439,32.4645,11.642,1.429642673,NA,NA,15.8223,14.2148,NA,NA,NA,NA,NA,NA,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-002",15.29061788,145.8094132,13.7153306918622,"BMU","NCRMP",1038,"NOT RECOVERED",2014-04-13,NA,NA,"P. lobata","5x2x1",18.0186,34.1906,11.848,1.520813639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-002",15.29061788,145.8094132,13.7153306918622,"BMU","NCRMP",1041,"NOT RECOVERED",2014-04-13,NA,NA,"P. lobata","5x2x1",14.6357,31.2185,10.918,1.340511083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25866095,145.8156865,15.2392563242914,"BMU","NCRMP",1043,"SUCCESSFULLY RECOVERED",2014-04-13,2017-05-20,3.1,"P. lobata","5x2x1",24.9126,40.8128,14.341,1.737159194,NA,NA,40.5523,38.3339,12.41496277,NA,1.75537844,-0.05230522156,-1.87373,0.6470775604,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25866095,145.8156865,15.2392563242914,"BMU","NCRMP",1046,"SUCCESSFULLY RECOVERED",2014-04-13,2017-05-20,3.1,"P. lobata","5x2x1",17.303,33.0903,11.998,1.442157026,NA,NA,40.9951,37.4291,12.42473888,NA,1.4993631,-0.01756954193,0.44431,2.590825081,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25866095,145.8156865,15.2392563242914,"BMU","NCRMP",1048,"SUCCESSFULLY RECOVERED",2014-04-13,2017-05-20,3.1,"P. lobata","5x2x1",18.5126,34.4235,11.622,1.59289279,NA,NA,39.9953,34.4416,10.53207779,NA,1.67270956,-0.00409412384,-1.08583,1.000193596,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-002",15.29061788,145.8094132,13.7153306918622,"BMU","NCRMP",1053,"SUCCESSFULLY RECOVERED",2014-04-13,2017-05-25,3.12,"P. lobata","5x2x1",13.9388,32.1692,10.429,1.336542334,NA,NA,34.9323,31.3887,8.608955383,NA,1.35706584,-0.08301544189,-1.73703,0.8848285675,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25866095,145.8156865,15.2392563242914,"BMU","NCRMP",1062,"BASE ONLY",2014-04-13,2017-05-20,3.1,"P. lobata","5x2x1",14.186,31.2235,10.746,1.320119114,NA,NA,17.9033,14.6462,NA,NA,NA,NA,NA,NA,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25866095,145.8156865,15.2392563242914,"BMU","NCRMP",1065,"SUCCESSFULLY RECOVERED",2014-04-16,2017-05-20,3.1,"P. lobata","5x2x1",14.9642,31.6879,11.36,1.317271127,NA,NA,37.7004,34.8754,10.5994463,NA,1.38991264,-0.1252784729,-0.63528,2.418374062,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15644758,145.689702,12.1914050594331,"BMU","NCRMP",1020,"NOT RECOVERED",2014-04-17,NA,NA,"P. lobata","5x2x1",17.1214,33.4781,11.952,1.432513387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15644758,145.689702,12.1914050594331,"BMU","NCRMP",1028,"SUCCESSFULLY RECOVERED",2014-04-17,2017-05-18,3.09,"P. lobata","5x2x1",14.155,29.5571,10.375,1.364337349,NA,NA,25.0462,23.3724,5.311185837,NA,1.43906307,-0.1269435883,-4.93687,0.4147167206,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15644758,145.689702,12.1914050594331,"BMU","NCRMP",1030,"SUCCESSFULLY RECOVERED",2014-04-17,2017-05-18,3.09,"P. lobata","5x2x1",13.3298,29.3393,9.9305,1.342309048,NA,NA,25.2552,23.3576,4.792837143,NA,1.47023911,-0.08380508423,-5.05386,0.4934062958,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15644758,145.689702,12.1914050594331,"BMU","NCRMP",1031,"SUCCESSFULLY RECOVERED",2014-04-17,2017-05-18,3.09,"P. lobata","5x2x1",16.7188,32.4061,11.651,1.434966956,NA,NA,36.6463,34.0822,9.828523636,NA,1.4859511,-0.02724266052,-1.79523,2.701357841,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15644758,145.689702,12.1914050594331,"BMU","NCRMP",1035,"SUCCESSFULLY RECOVERED",2014-04-17,2017-05-18,3.09,"P. lobata","5x2x1",16.0394,31.9192,11.576,1.385573601,NA,NA,23.8994,23.8994,3.525976181,NA,1.45600167,-0.328868866,-7.72115,0.3085784912,"3Dscan","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15639,145.68976,41,"BMU","NCRMP",4724,"SUCCESSFULLY RECOVERED",2017-05-18,2022-04-22,4.931506849,"P. lobata","5x2x1",12.4446,27.6402,11.36363125,1.095125293,NA,1.088102488,24.9088,16.8738,0.879558563,NA,1.291387953,-0.020599365,10.46347332,0.129793167,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15639,145.68976,41,"BMU","NCRMP",4760,"PLATE ONLY",2017-05-18,2022-04-22,4.931506849,"P. lobata","5x2x1",11.71,27.1254,10.95882797,1.068544924,NA,1.06416416,18.1169,15.9544,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15639,145.68976,41,"BMU","NCRMP",4761,"SUCCESSFULLY RECOVERED",2017-05-18,2022-04-22,4.931506849,"P. lobata","5x2x1",12.5339,27.9904,11.52285576,1.087742506,NA,1.087519752,24.5184,20.6529,3.23935318,NA,1.245294381,-0.04295826,8.24054432,0.730298996,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15639,145.68976,41,"BMU","NCRMP",4762,"NOT RECOVERED",2017-05-18,NA,NA,"P. lobata","5x2x1",11.0235,26.6482,10.46601391,1.053266324,NA,1.055862376,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-012",15.15639,145.68976,41,"BMU","NCRMP",4763,"PLATE ONLY",2017-05-18,2022-04-22,4.931506849,"P. lobata","5x2x1",11.66,27.5528,10.69220352,1.090514222,NA,1.090369432,18.5298,16.0896,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4750,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata","5x2x1",12.0826,27.4426,11.049963,1.093451625,NA,1.090335032,38.3833,30.5578,8.986962318,NA,1.224735556,-0.087272644,1.975728038,2.655953407,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4751,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata","5x2x1",10.8054,26.644,10.08358669,1.071582992,NA,1.066728928,27.0466,24.1055,5.496562958,NA,1.198524217,-0.356926918,4.230096814,0.952368736,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4752,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata","5x2x1",11.2719,26.913,10.61196041,1.062188282,NA,1.065335816,33.5596,26.1278,7.683889389,NA,1.192008204,-0.150847435,2.777223586,0.440774918,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4753,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata","5x2x1",11.8535,27.6023,10.60259628,1.117980888,NA,1.109235792,21.8566,17.9054,0.792929649,NA,1.38761003,-0.024950981,9.784715649,0.622332573,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4754,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata","5x2x1",10.8229,26.5957,10.35348129,1.045339215,NA,1.04267644,30.1288,26.2053,6.96060276,NA,1.187186093,-0.087367058,3.305511472,1.536043167,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09787828,145.7433839,57,"BMU","NCRMP",4818,"PLATE ONLY",2017-06-19,2022-04-21,4.84109589,"P. lobata","5x2x1",12.6289,27.8705,11.09532452,1.138218173,NA,1.124568992,16.7114,15.6641,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09787828,145.7433839,57,"BMU","NCRMP",4819,"SUCCESSFULLY RECOVERED",2017-06-19,2022-04-21,4.84109589,"P. lobata","5x2x1",11.8144,27.612,10.89528751,1.084358718,NA,1.071608224,18.7481,17.0368,0.781642914,NA,1.268104542,-0.002840996,10.1108036,0.167429924,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09787828,145.7433839,57,"BMU","NCRMP",4822,"NOT RECOVERED",2017-06-19,NA,NA,"P. lobata","5x2x1",12.7136,28.1105,11.07903385,1.147536886,NA,1.134731592,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09787828,145.7433839,57,"BMU","NCRMP",4823,"PLATE ONLY",2017-06-19,2022-04-21,4.84109589,"P. lobata","5x2x1",11.8908,27.2517,10.61993408,1.119667967,NA,1.120566944,18.9389,16.131,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-009",15.09787828,145.7433839,57,"BMU","NCRMP",4824,"SUCCESSFULLY RECOVERED",2017-06-19,2022-04-21,4.84109589,"P. lobata","5x2x1",11.2216,26.7392,10.54757023,1.063903795,NA,1.054539208,18.3973,17.0659,0.442972183,NA,1.38345792,-0.000918388,10.10367966,0.160323143,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-016",15.25719135,145.7667456,46,"BMU","NCRMP",4771,"PLATE ONLY",2017-06-21,2022-04-26,4.849315068,"P. lobata","5x2x1",10.4972,25.2563,10.1510582,1.034099085,NA,1.027815696,19.0664,15.3127,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-016",15.25719135,145.7667456,46,"BMU","NCRMP",4772,"SUCCESSFULLY RECOVERED",2017-06-21,2022-04-26,4.849315068,"P. lobata","5x2x1",12.1212,27.3887,11.05054665,1.096886913,NA,1.094413136,22.9945,16.1504,0.394014359,NA,1.41077527,-0.004720688,10.6518116,0.203684807,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-016",15.25719135,145.7667456,46,"BMU","NCRMP",4773,"SUCCESSFULLY RECOVERED",2017-06-21,2022-04-26,4.849315068,"P. lobata","5x2x1",11.7475,27.1881,10.63690281,1.104409828,NA,1.10048652,21.1033,18.2065,1.025590897,NA,1.253318831,-0.02055645,9.590755463,1.055957794,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-016",15.25719135,145.7667456,46,"BMU","NCRMP",4774,"PLATE ONLY",2017-06-21,2022-04-26,4.849315068,"P. lobata","5x2x1",12.1923,27.5312,10.86377048,1.122289911,NA,1.113781152,19.9605,17.1436,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","MARIAN","SAI","OCC-SAI-016",15.25719135,145.7667456,46,"BMU","NCRMP",4775,"SUCCESSFULLY RECOVERED",2017-06-21,2022-04-26,4.849315068,"P. lobata","5x2x1",11.6692,26.9683,10.4796524,1.113510215,NA,1.106144088,25.7433,20.3904,3.565518379,NA,1.270618582,-0.143096924,6.771037097,0.258968353,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-002",-14.2124,-169.44067,49,"BMU","NCRMP",3231,"SUCCESSFULLY RECOVERED",2015-03-15,2018-07-12,3.325,"P. lobata","5x2x1",16.7439,33.0173,11.61816831,1.44118242680201,NA,1.4929003402,45.505,38.8595,11.47117638,NA,1.51907976,-0.05038276174,0.0966091682599988,4.547906848,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-002",-14.2124,-169.44067,49,"BMU","NCRMP",3232,"SUCCESSFULLY RECOVERED",2015-03-15,2018-07-12,3.325,"P. lobata","5x2x1",17.3417,33.7102,11.31921726,1.53205823350368,NA,1.521065693,37.74,34.4176,10.5593943,NA,1.60136868,-0.1532511433,0.606571816700001,1.348086492,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-002",-14.2124,-169.44067,49,"BMU","NCRMP",3233,"SUCCESSFULLY RECOVERED",2015-03-15,2018-07-12,3.325,"P. lobata","5x2x1",16.1554,32.0845,NA,NA,NA,NA,36.719,32.3152,10.310167,NA,1.52408777,-0.2358376737,NA,0.6725025806,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-002",-14.2124,-169.44067,49,"BMU","NCRMP",3239,"SUCCESSFULLY RECOVERED",2015-03-15,2018-07-12,3.325,"P. lobata","5x2x1",16.6844,32.4618,11.32057397,1.47381219752765,NA,1.3311576094,42.521,37.1571,11.34925353,NA,1.53407845,-0.06270808472,-0.43892709472,3.404612979,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-002",-14.2124,-169.44067,49,"BMU","NCRMP",3240,"SUCCESSFULLY RECOVERED",2015-03-15,2018-07-12,3.325,"P. lobata","5x2x1",16.665,33.1368,10.97303452,1.51872300862861,NA,1.47378549,45.911,34.0741,10.85535655,NA,1.60104416,-0.006248492427,-0.146931332427,0.4880175583,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-011",-14.25755,-169.50068,50,"BMU","NCRMP",3205,"SUCCESSFULLY RECOVERED",2015-03-23,2018-07-11,3.3,"P. lobata","5x2x1",13.5725,29.7115,9.618454564,1.41108947489332,NA,1.625425624,36.557,31.2106,8.906513558,NA,1.4655509,-0.3659144631,0.346026542900001,1.90698324,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-011",-14.25755,-169.50068,50,"BMU","NCRMP",3211,"SUCCESSFULLY RECOVERED",2015-03-23,2018-07-11,3.3,"P. lobata","5x2x1",14.2714,32.5862,10.67068936,1.33743936483594,NA,1.5959173212,45.25,39.0784,10.43625265,1173.9587,1.42927109,-0.02706249536,0.207374214640001,4.758398645,"micro","macro",NA,NA,2019-10-30,"0.0007x + 0.6075",NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-011",-14.25755,-169.50068,50,"BMU","NCRMP",3242,"SUCCESSFULLY RECOVERED",2015-03-23,2018-07-11,3.3,"P. lobata","5x2x1",16.7364,32.7824,11.35628002,1.47375724889883,NA,1.472461889,48.584,38.8266,10.47654169,NA,1.49674934,-0.8492199028,-1.5616994658,5.768465729,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-011",-14.25755,-169.50068,50,"BMU","NCRMP",3243,"SUCCESSFULLY RECOVERED",2015-03-23,2018-07-11,3.3,"P. lobata","5x2x1",13.1234,29.0833,9.764062127,1.34405125953783,NA,1.6633555644,39.484,36.7249,9.762874595,NA,1.40969888,-0.05055442362,0.307382091380001,4.966315514,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TAU","OCC-TAU-011",-14.25755,-169.50068,50,"BMU","NCRMP",3244,"SUCCESSFULLY RECOVERED",2015-03-23,2018-07-11,3.3,"P. lobata","5x2x1",14.6571,30.9908,10.12081111,1.44821396632112,NA,1.4191938834,39.998,35.6656,10.01177574,NA,1.51117872,-0.005450264686,1.846145615314,3.382477179,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-002",-14.24479,-170.65237,48,"BMU","NCRMP",3207,"SUCCESSFULLY RECOVERED",2015-02-27,2018-06-29,3.33888888888889,"P. lobata","5x2x1",12.2639,29.4401,9.983141128,1.22846104675442,NA,1.5393164384,32.324,29.7542,6.905554022,1028.9855,1.32778985,-0.4024698604,2.6751172456,2.582035,"micro","macro",NA,NA,2019-10-30,"0.0007x + 0.6075",NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-002",-14.24479,-170.65237,48,"BMU","NCRMP",3208,"SUCCESSFULLY RECOVERED",2015-02-27,2018-06-29,3.33888888888889,"P. lobata","5x2x1",14.9905,32.0135,11.5080324,1.30261190435995,NA,1.5046570108,35.492,31.9478,10.42442515,1093.0891,1.37266237,-0.1849399263,0.8986673237,0.3975774969,"micro","macro",NA,NA,2019-10-30,"0.0007x + 0.6075",NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-002",-14.24479,-170.65237,48,"BMU","NCRMP",3209,"SUCCESSFULLY RECOVERED",2015-02-27,2018-06-29,3.33888888888889,"P. lobata","5x2x1",16.0456,32.3055,10.71497423,1.49749310223026,NA,1.3357736164,58.048,56.2395,10.60940799,1263.3054,1.49181378,-0.4230521198,NA,13.64755719,"micro","macro",NA,NA,2019-10-30,"0.0007x + 0.6075",NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-002",-14.24479,-170.65237,48,"BMU","NCRMP",3210,"SUCCESSFULLY RECOVERED",2015-02-27,2018-06-29,3.33888888888889,"P. lobata","5x2x1",15.3029,32.3685,10.66068743,1.43545152228518,NA,1.6350385492,41.859,35.7244,9.577084943,1320.9149,1.53214043,-0.3148193046,0.7687831824,3.208240371,"micro","macro",NA,NA,2019-10-30,"0.0007x + 0.6075",NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-002",-14.24479,-170.65237,48,"BMU","NCRMP",3221,"SUCCESSFULLY RECOVERED",2015-02-27,2018-06-29,3.33888888888889,"P. lobata","5x2x1",15.0987,32.6604,10.26878028,1.47034989436934,NA,1.595488594,49.075,37.2227,9.678820356,NA,1.54063521,-0.0844490618,0.5055108622,5.12664771,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3217,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata","5x2x1",14.8246,31.1876,11.31418251,1.31026700222463,NA,1.5210609948,35.124,30.5131,8.665860769,NA,1.41124875,-0.09938364535,2.54893809565,1.392255094,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3218,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata","5x2x1",15.6664,31.6831,11.04970007,1.41781223931447,NA,1.6004999688,37.69,32.258,9.734679131,NA,1.51906387,-0.007596038184,1.307424900816,1.226532715,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3219,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata","5x2x1",13.2182,29.4803,10.92368082,1.210050002175,NA,1.5012094428,25.511,24.7386,6.623685215,NA,1.31028551,-0.2105432957,4.0894523093,0.1409601527,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3220,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata","5x2x1",15.0929,32.4064,11.14455578,1.35428457606948,NA,1.5514327548,33.007,30.9946,9.58745332,NA,1.41809524,-0.09701471141,1.46008774859,0.6451654262,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3222,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata","5x2x1",15.4803,32.4052,10.62285803,1.45726319190957,NA,1.5979888376,31.404,29.6592,6.423690542,NA,1.54317866,-0.08178830266,4.11737918534,1.516091974,"micro","macro",NA,NA,NA,NA,NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-022",-14.29464,-170.812,47,"BMU","NCRMP",3212,"SUCCESSFULLY RECOVERED",2015-03-01,2018-07-01,3.33333333333333,"P. lobata","5x2x1",15.9834,33.7258,11.39183374,1.40305769595967,NA,1.622363336,47.523,44.3499,9.908864441,1231.5459,1.46958213,-0.2160107265,NA,6.184076307,"micro","macro",NA,NA,2019-10-30,"0.0007x + 0.6075",NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-022",-14.29464,-170.812,47,"BMU","NCRMP",3213,"SUCCESSFULLY RECOVERED",2015-03-01,2018-07-01,3.33333333333333,"P. lobata","5x2x1",14.321,31.5265,9.649704216,1.48408693981051,NA,1.561040176,34.92,31.8199,8.776419602,1363.7574,1.56213018,-0.3839132112,0.4893714028,1.313024553,"micro","macro",NA,NA,2019-10-30,"0.0007x + 0.6075",NA,NA,NA
"pacific","SAMOA","TUT","OCC-TUT-022",-14.29464,-170.812,47,"BMU","NCRMP",3214,"SUCCESSFULLY RECOVERED",2015-03-01,2018-07-01,3.33333333333333,"P. lobata","5x2x1",11.9576,28.3356,10.01590726,1.19386089443484,NA,1.3491007612,22.135,21.3871,3.530011982,1218.1534,1.46020738,-0.1150048764,6.3708904016,0.1567616287,"micro","macro",NA,NA,2019-10-30,"0.0007x + 0.6075",NA,NA,NA
