basin,ncrmpRegion,region,subRegion,siteName,PRIMARY_SAMPLE_UNIT,YEAR,LAT_DEGREES,LON_DEGREES,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,perryDensity,density_ind_ha,deltaDensity,perryBiomass,biomass_kg_ha,deltaBiomass,bioerosion_kg_m2_yr1
atlantic,STTSTJ,STJ,west,Steven Cay,5221,2019,18.34413,-64.7892,18.34413,-64.7892,18.34413,-64.7892,0,0,0,0,0,0,0
atlantic,STTSTJ,STT,west,Sava,5226,2019,18.34232,-65.06933,18.34232,-65.06933,18.34232,-65.06933,142.0454545,254.2372881,-112.1918336,7.112574927,14.60634661,-7.493771683,0.003232821
atlantic,STTSTJ,STJ,west,Steven Cay,5227,2019,18.34514,-64.79599,18.34514,-64.79599,18.34514,-64.79599,340.9090909,1271.186441,-930.2773501,18.2400991,27.69486718,-9.45476808,0.182072991
atlantic,STTSTJ,STT,west,Sava,5240,2019,18.34445,-65.05365,18.34445,-65.05365,18.34445,-65.05365,0,0,0,0,0,0,0
atlantic,STTSTJ,STT,south,Brewer's Bay,5242,2019,18.34517,-64.98805,18.34517,-64.98805,18.34517,-64.98805,625,1638.418079,-1013.418079,38.11338363,70.95780633,-32.8444227,0.29224331
atlantic,STTSTJ,STT,south,Brewer's Bay,5243,2019,18.34524,-64.9838,18.34524,-64.9838,18.34524,-64.9838,170.4545455,1553.672316,-1383.217771,3.157239453,5.194025706,-2.036786253,0.024243064
atlantic,STTSTJ,STT,west,Sava,5247,2019,18.34506,-65.05332,18.34506,-65.05332,18.34506,-65.05332,0,0,0,0,0,0,0
atlantic,STTSTJ,STJ,east,Newfound,5250,2019,18.34879,-64.67526,18.34879,-64.67526,18.34879,-64.67526,0,932.2033898,-932.2033898,0,2.103258305,-2.103258305,0
atlantic,STTSTJ,STT,south,Brewer's Bay,5251,2019,18.34621,-64.98628,18.34621,-64.98628,18.34621,-64.98628,1022.727273,1638.418079,-615.690806,14.22726906,34.73708345,-20.50981439,0.034708779
atlantic,STTSTJ,STJ,east,Newfound,5261,2019,18.35056,-64.67926,18.35056,-64.67926,18.35056,-64.67926,2329.545455,3983.050847,-1653.505392,105.2618974,93.6487226,11.6131748,1.433189659
atlantic,STTSTJ,STJ,east,Newfound,5268,2021,18.34354,-64.66013,18.34354,-64.66013,18.34354,-64.66013,170.4545455,564.9717514,-394.5172059,7.551930243,12.30241209,-4.750481847,0.119323721
atlantic,STTSTJ,STJ,east,Newfound,5274,2021,18.34522,-64.66221,18.34522,-64.66221,18.34522,-64.66221,56.81818182,56.49717514,0.32100668,2.583867793,1.454089661,1.129778132,0.026796166
atlantic,STTSTJ,STT,south,Brewer's Bay,5275,2021,18.34305,-64.98288,18.34305,-64.98288,18.34305,-64.98288,1903.409091,2146.892655,-243.483564,32.76526693,25.14418661,7.62108032,0.099888219
atlantic,STTSTJ,STJ,west,Steven Cay,5289,2019,18.34166,-64.79162,18.34166,-64.79162,18.34166,-64.79162,397.7272727,649.7175141,-251.9902414,20.17465805,21.68806068,-1.51340263,0.026100639
atlantic,STTSTJ,STT,south,Brewer's Bay,5289,2021,18.34554,-64.9876,18.34554,-64.9876,18.34554,-64.9876,1704.545455,1864.40678,-159.861325,26.85257449,29.42568944,-2.57311495,0.145516887
atlantic,STTSTJ,STT,west,Sava,5291,2021,18.34583,-65.05309,18.34583,-65.05309,18.34583,-65.05309,0,0,0,0,0,0,0
atlantic,STTSTJ,STJ,east,Newfound,5304,2021,18.35104,-64.67034,18.35104,-64.67034,18.35104,-64.67034,170.4545455,395.480226,-225.0256805,11.99778001,12.30620548,-0.30842547,0.007690969
atlantic,STTSTJ,STJ,north,Johnson's Reef,5317,2019,18.35968,-64.75918,18.35968,-64.75918,18.35968,-64.75918,909.0909091,2175.141243,-1266.050334,145.3626174,149.2969164,-3.934299,2.012379512
atlantic,STTSTJ,STJ,north,Johnson's Reef,5319,2019,18.36018,-64.7612,18.36018,-64.7612,18.36018,-64.7612,653.4090909,2542.372881,-1888.96379,19.29938172,13.32583701,5.97354471,0.031138591
atlantic,STTSTJ,STJ,north,Johnson's Reef,5326,2019,18.36136,-64.76777,18.36136,-64.76777,18.36136,-64.76777,113.6363636,819.2090395,-705.5726759,15.57129005,21.55286017,-5.98157012,0.154847759
atlantic,STTSTJ,STJ,north,Johnson's Reef,5328,2019,18.36171,-64.77119,18.36171,-64.77119,18.36171,-64.77119,625,1553.672316,-928.672316,21.20031533,31.53188401,-10.33156868,0.179359067
atlantic,STTSTJ,STJ,north,Johnson's Reef,5335,2019,18.3628,-64.77025,18.3628,-64.77025,18.3628,-64.77025,369.3181818,706.2146893,-336.8965075,71.30780204,91.61861898,-20.31081694,1.202825728
atlantic,STTSTJ,STJ,north,Johnson's Reef,5356,2021,18.36067,-64.77364,18.36067,-64.77364,18.36067,-64.77364,909.0909091,988.700565,-79.6096559,7.769475568,4.589248136,3.180227432,0.024621384
atlantic,STTSTJ,STJ,north,Johnson's Reef,5358,2021,18.36186,-64.7641,18.36186,-64.7641,18.36186,-64.7641,142.0454545,1186.440678,-1044.395224,10.56072603,34.92889079,-24.36816476,0.086134653
atlantic,STTSTJ,STJ,north,Johnson's Reef,5377,2021,18.36443,-64.77156,18.36443,-64.77156,18.36443,-64.77156,653.4090909,1158.19209,-504.7829991,35.20288604,45.2943791,-10.09149306,0.087731097
atlantic,STTSTJ,STT,north,Inner Brass,5432,2019,18.37882,-64.97709,18.37882,-64.97709,18.37882,-64.97709,1335.227273,2231.638418,-896.411145,63.86183804,86.34232249,-22.48048445,0.067972234
atlantic,STTSTJ,STT,north,Inner Brass,5434,2019,18.37973,-64.96517,18.37973,-64.96517,18.37973,-64.96517,3181.818182,4293.785311,-1111.967129,329.0849338,322.0674421,7.0174917,4.209196565
atlantic,STTSTJ,STT,north,Inner Brass,5435,2019,18.38238,-64.97422,18.38238,-64.97422,18.38238,-64.97422,426.1363636,508.4745763,-82.3382127,15.59602849,17.8224409,-2.22641241,0.051005003
atlantic,STTSTJ,STT,west,Sava,5437,2019,18.38283,-65.05736,18.38283,-65.05736,18.38283,-65.05736,284.0909091,508.4745763,-224.3836672,26.6974481,46.05779497,-19.36034687,0.062657931
atlantic,STTSTJ,STT,west,Sava,5438,2021,18.37654,-65.05313,18.37654,-65.05313,18.37654,-65.05313,0,0,0,0,0,0,0
atlantic,STTSTJ,STT,north,Inner Brass,5439,2019,18.38632,-64.97631,18.38632,-64.97631,18.38632,-64.97631,397.7272727,621.4689266,-223.7416539,28.60369352,60.98966836,-32.38597484,0.377991533
atlantic,STTSTJ,STT,north,Inner Brass,5441,2019,18.39098,-64.97076,18.39098,-64.97076,18.39098,-64.97076,2500,3050.847458,-550.847458,312.5732751,286.3209371,26.252338,0.354635665
atlantic,STTSTJ,STT,north,Inner Brass,5444,2019,18.40088,-64.97542,18.40088,-64.97542,18.40088,-64.97542,909.0909091,1581.920904,-672.8299949,69.41153584,113.9598982,-44.54836236,0.414902917
atlantic,STTSTJ,STT,north,Inner Brass,5444,2021,18.38468,-64.96439,18.38468,-64.96439,18.38468,-64.96439,1107.954545,1581.920904,-473.966359,53.59455992,59.4366439,-5.84208398,0.480611045
atlantic,STTSTJ,STT,north,Inner Brass,5449,2021,18.38698,-64.96364,18.38698,-64.96364,18.38698,-64.96364,767.0454545,1214.689266,-447.6438115,30.85455023,14.56510011,16.28945012,0.013577847
atlantic,STTSTJ,STT,north,Inner Brass,5457,2021,18.38973,-64.96825,18.38973,-64.96825,18.38973,-64.96825,1051.136364,1610.169492,-559.033128,28.88632339,37.27166102,-8.38533763,0.104194539
atlantic,STTSTJ,STT,north,Inner Brass,5464,2021,18.39821,-64.9748,18.39821,-64.9748,18.39821,-64.9748,710.2272727,819.2090395,-108.9817668,56.09960886,64.33063932,-8.23103046,0.239732548
atlantic,STTSTJ,STT,north,Inner Brass,5466,2021,18.39961,-64.97691,18.39961,-64.97691,18.39961,-64.97691,312.5,960.4519774,-647.9519774,19.66130569,32.42864,-12.76733431,0.019332357
atlantic,STTSTJ,STJ,west,Steven Cay,6001,2017,18.32579,-64.80147,18.32579,-64.80147,18.32579,-64.80147,1136.363636,1694.915254,-558.551618,44.3287871,40.54637254,3.78241456,0.371334502
atlantic,STTSTJ,STT,west,Sava,6015,2017,18.38013,-65.06458,18.38013,-65.06458,18.38013,-65.06458,596.5909091,593.220339,3.3705701,40.32683489,55.82447277,-15.49763788,0.207782747
atlantic,STTSTJ,STT,north,Inner Brass,6034,2017,18.37698,-64.96288,18.37698,-64.96288,18.37698,-64.96288,1079.545455,1468.926554,-389.381099,87.95046462,83.38249955,4.56796507,0.818332779
atlantic,STTSTJ,STJ,west,Steven Cay,6060,2017,18.32787,-64.80966,18.32787,-64.80966,18.32787,-64.80966,965.9090909,960.4519774,5.4571135,5.405011108,2.468894915,2.936116193,0
atlantic,STTSTJ,STT,west,Sava,6086,2017,18.33763,-65.06265,18.33763,-65.06265,18.33763,-65.06265,227.2727273,225.9887006,1.2840267,11.93807765,18.47701831,-6.53894066,0.224353002
atlantic,STTSTJ,STT,west,Sava,6087,2017,18.34148,-65.05565,18.34148,-65.05565,18.34148,-65.05565,56.81818182,56.49717514,0.32100668,2.845029971,1.022591695,1.822438276,0.001293128
atlantic,STTSTJ,STT,west,Sava,6088,2017,18.34432,-65.05556,18.34432,-65.05556,18.34432,-65.05556,454.5454545,451.9774011,2.5680534,2.459804483,2.683268927,-0.223464444,0
atlantic,STTSTJ,STT,north,Inner Brass,6102,2017,18.38483,-64.95964,18.38483,-64.95964,18.38483,-64.95964,397.7272727,451.9774011,-54.2501284,13.62692822,8.890637062,4.736291158,0.015605073
atlantic,STTSTJ,STJ,north,Johnson's Reef,6117,2017,18.36237,-64.75802,18.36237,-64.75802,18.36237,-64.75802,255.6818182,621.4689266,-365.7871084,35.41528658,36.56889808,-1.1536115,0.544992104
atlantic,STTSTJ,STT,south,Brewer's Bay,6120,2017,18.34608,-64.98832,18.34608,-64.98832,18.34608,-64.98832,454.5454545,1242.937853,-788.3923985,45.91445972,81.22639028,-35.31193056,0.860334892
atlantic,STTSTJ,STJ,south,Tektite,6143,2017,18.30311,-64.71059,18.30311,-64.71059,18.30311,-64.71059,795.4545455,1525.423729,-729.9691835,73.28239134,81.88120113,-8.59880979,0.510572882
atlantic,STTSTJ,STJ,south,Tektite,6144,2017,18.31429,-64.73415,18.31429,-64.73415,18.31429,-64.73415,482.9545455,677.9661017,-195.0115562,16.2600694,19.31599475,-3.05592535,0.064856165
atlantic,STTSTJ,STJ,east,Newfound,6171,2017,18.33285,-64.66449,18.33285,-64.66449,18.33285,-64.66449,426.1363636,734.4632768,-308.3269132,9.065069028,8.613145311,0.451923717,0.005840961
atlantic,STTSTJ,STJ,south,Tektite,6175,2017,18.30808,-64.71913,18.30808,-64.71913,18.30808,-64.71913,681.8181818,1186.440678,-504.6224962,32.95774708,37.89180638,-4.9340593,0.033446008
atlantic,STTSTJ,STJ,east,Newfound,6184,2017,18.33743,-64.66258,18.33743,-64.66258,18.33743,-64.66258,312.5,310.7344633,1.7655367,20.82193068,23.91174492,-3.08981424,0.030015017
atlantic,STTSTJ,STJ,south,Tektite,6189,2017,18.31608,-64.737,18.31608,-64.737,18.31608,-64.737,994.3181818,1242.937853,-248.6196712,56.75407659,58.28361876,-1.52954217,0.249061374
atlantic,STTSTJ,STT,south,Brewer's Bay,6193,2017,18.32857,-64.97172,18.32857,-64.97172,18.32857,-64.97172,482.9545455,1016.949153,-533.9946075,37.8105519,50.75289876,-12.94234686,0.421670248
atlantic,STTSTJ,STJ,east,Newfound,6206,2017,18.34711,-64.66856,18.34711,-64.66856,18.34711,-64.66856,312.5,621.4689266,-308.9689266,11.08783096,21.31990667,-10.23207571,0.154051898
atlantic,STTSTJ,STJ,east,Newfound,6209,2017,18.34931,-64.67914,18.34931,-64.67914,18.34931,-64.67914,1420.454545,2457.627119,-1037.172574,62.95646271,70.60603266,-7.64956995,0.558905207
atlantic,STTSTJ,STT,south,Brewer's Bay,6212,2017,18.34307,-64.98274,18.34307,-64.98274,18.34307,-64.98274,340.9090909,1497.175141,-1156.26605,5.666079669,19.56314011,-13.89706044,0.047729488
atlantic,STTSTJ,STJ,north,Johnson's Reef,6225,2017,18.36146,-64.77109,18.36146,-64.77109,18.36146,-64.77109,625,3022.59887,-2397.59887,16.2860977,17.09569215,-0.80959445,0.053396464
atlantic,STTSTJ,STT,south,Brewer's Bay,6229,2017,18.32765,-64.97366,18.32765,-64.97366,18.32765,-64.97366,681.8181818,1694.915254,-1013.097072,21.1479421,38.3925778,-17.2446357,0.158092923
atlantic,STTSTJ,STT,north,Inner Brass,6234,2017,18.3797,-64.96581,18.3797,-64.96581,18.3797,-64.96581,426.1363636,480.2259887,-54.0896251,33.03467573,36.19900384,-3.16432811,0.059552482
atlantic,STTSTJ,STJ,east,Newfound,6239,2017,18.34807,-64.67771,18.34807,-64.67771,18.34807,-64.67771,312.5,847.4576271,-534.9576271,1.681179422,2.94314113,-1.261961708,0
atlantic,STTSTJ,STJ,south,Tektite,6258,2017,18.31561,-64.72647,18.31561,-64.72647,18.31561,-64.72647,1818.181818,2372.881356,-554.699538,43.83811583,58.57615718,-14.73804135,0.173197658
atlantic,STTSTJ,STJ,west,Steven Cay,6278,2017,18.3378,-64.79792,18.3378,-64.79792,18.3378,-64.79792,1193.181818,1751.412429,-558.230611,32.12842538,39.79226859,-7.66384321,0.24212769
atlantic,STTSTJ,STJ,north,Johnson's Reef,6279,2017,18.36311,-64.77542,18.36311,-64.77542,18.36311,-64.77542,1647.727273,2740.112994,-1092.385721,75.00434404,85.7745661,-10.77022206,0.947293824
atlantic,STTSTJ,STJ,north,Johnson's Reef,6331,2017,18.36437,-64.77161,18.36437,-64.77161,18.36437,-64.77161,1392.045455,1553.672316,-161.626861,84.85318815,70.03602582,14.81716233,1.006420403
atlantic,STTSTJ,STJ,west,Steven Cay,6352,2017,18.34387,-64.79642,18.34387,-64.79642,18.34387,-64.79642,625,2316.384181,-1691.384181,21.11247574,33.48142898,-12.36895324,0.078544797
atlantic,STTSTJ,STJ,north,Johnson's Reef,6392,2017,18.36098,-64.76263,18.36098,-64.76263,18.36098,-64.76263,1875,3785.310734,-1910.310734,98.80779301,161.2655492,-62.45775619,1.076345986
atlantic,STTSTJ,STJ,west,Steven Cay,6900,2017,18.32837,-64.80996,18.32837,-64.80996,18.32837,-64.80996,198.8636364,197.740113,1.1235234,1.115703702,0.152663898,0.963039804,0
