basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,habitatFishSurvey,excavatorDensity,excavatorBiomass,excavatorBioerosion,scraperDensity,scraperBiomass,scraperBioerosion,totalDensity,totalBiomass,totalBioerosion
atlantic,FLK,upper,NA,inshore,2016,1253U,24.9086602,-80.6101151,24.9086602,-80.6101151,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2016,1255U,24.93386965,-80.55018607,24.93386965,-80.55018607,ISOL_HR,907.9943503,152.7906077,3.260813304,42.37288136,1.215498563,0.004372291,950.3672316,154.0061063,3.265185595
atlantic,FLK,upper,NA,inshore,2016,1256U,24.93743881,-80.54765988,24.93743881,-80.54765988,ISOL_HR,713.2768362,166.6040121,3.059978989,42.37288136,1.215498563,0.004372291,755.6497175,167.8195106,3.06435128
atlantic,FLK,upper,NA,inshore,2016,1257U,24.90400535,-80.61690048,24.90400535,-80.61690048,ISOL_MR,522.5988701,35.60285188,0.662943801,70.62146893,1.913598512,0.007287151,593.220339,37.51645039,0.670230952
atlantic,FLK,upper,NA,inshore,2016,1258U,24.90363931,-80.61613896,24.90363931,-80.61613896,ISOL_HR,459.039548,231.4368564,1.081894926,14.12429379,0.358002633,0.00145743,473.1638418,231.794859,1.083352356
atlantic,FLK,upper,NA,inshore,2018,1013U,24.94848519,-80.55135261,24.94848519,-80.55135261,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2018,1014U,24.94973,-80.55353,24.94973,-80.55353,ISOL_LR,18.81355932,7.588576536,0.034383682,0,0,0,18.81355932,7.588576536,0.034383682
atlantic,FLK,upper,NA,inshore,2018,1057U,24.93350975,-80.5494998,24.93350975,-80.5494998,ISOL_HR,409.6045198,81.35741986,0.514595203,14.12429379,1.126193902,0.00145743,423.7288136,82.48361376,0.516052633
atlantic,FLK,upper,NA,inshore,2018,1058U,24.9022216,-80.61657546,24.9022216,-80.61657546,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2018,1059H,24.90323,-80.61779,24.90323,-80.61779,ISOL_MR,282.4858757,0.429203518,0,0,0,0,282.4858757,0.429203518,0
atlantic,FLK,upper,NA,inshore,2018,1059U,24.90303,-80.61721,24.90303,-80.61721,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2018,1514U,24.94523,-80.55161,24.94523,-80.55161,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2018,1557H,24.93833,-80.54983,24.93833,-80.54983,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2018,1557U,24.93808,-80.54971,24.93808,-80.54971,ISOL_MR,112.9943503,34.17841963,0.10109844,0,0,0,112.9943503,34.17841963,0.10109844
atlantic,FLK,upper,NA,inshore,2022,1006,24.9495,-80.55454,24.9495,-80.55454,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2022,1016,24.95192,-80.53704,24.95192,-80.53704,ISOL_HR,141.2429379,23.68489502,0.201836347,0,0,0,141.2429379,23.68489502,0.201836347
atlantic,FLK,upper,NA,inshore,2022,1077,24.90207,-80.61317,24.90207,-80.61317,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2022,1371,24.93279,-80.54947,24.93279,-80.54947,ISOL_HR,197.740113,38.31863638,0.835031189,28.24858757,1.340446977,0.00291486,225.9887006,39.65908336,0.837946049
atlantic,FLK,upper,NA,inshore,2022,1372,24.93671,-80.54596,24.93671,-80.54596,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2022,1375,24.93747,-80.54764,24.93747,-80.54764,ISOL_HR,56.49717514,18.43964846,0.172562795,56.49717514,1.32792758,0.005829721,112.9943503,19.76757604,0.178392516
atlantic,FLK,upper,NA,inshore,2022,1376,24.93409,-80.54923,24.93409,-80.54923,ISOL_HR,112.9943503,2.068895634,0.04745983,0,0,0,112.9943503,2.068895634,0.04745983
atlantic,FLK,upper,NA,inshore,2022,1379,24.90404,-80.61603,24.90404,-80.61603,ISOL_HR,254.2372881,34.02239479,0.276724081,28.24858757,0.447573727,0.006868568,282.4858757,34.46996852,0.283592649
atlantic,FLK,upper,NA,inshore,2022,1380,24.90369,-80.61624,24.90369,-80.61624,ISOL_HR,197.740113,53.76451143,0.430775665,0,0,0,197.740113,53.76451143,0.430775665
atlantic,FLK,upper,NA,inshore,2022,1497,24.94912,-80.538,24.94912,-80.538,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2022,1520,24.90091,-80.61759,24.90091,-80.61759,ISOL_HR,480.2259887,689.0667614,1.962240976,0,0,0,480.2259887,689.0667614,1.962240976
atlantic,FLK,upper,NA,inshore,2022,1521,24.90029,-80.61704,24.90029,-80.61704,ISOL_HR,282.4858757,10.36575037,0.258680344,28.24858757,0.716005265,0.00291486,310.7344633,11.08175564,0.261595204
atlantic,FLK,upper,NA,inshore,2022,1556,24.90235,-80.6206,24.90235,-80.6206,ISOL_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,inshore,2022,9013,24.90357,-80.61605,24.90357,-80.61605,ISOL_HR,395.480226,24.24466301,0.840933332,56.49717514,0.75597182,0.00291486,451.9774011,25.00063483,0.843848193
atlantic,FLK,upper,NA,inshore,2022,9018,24.89723,-80.62202,24.89723,-80.62202,ISOL_HR,28.24858757,0.144535279,0,28.24858757,0.165249081,0,56.49717514,0.30978436,0
atlantic,FLK,upper,NA,inshore,2022,9020,24.89815,-80.61774,24.89815,-80.61774,ISOL_HR,451.9774011,5.172898005,0.205288035,141.2429379,0.761743952,0.00291486,593.220339,5.934641958,0.208202895
atlantic,FLK,upper,NA,inshore,2022,9112,24.90447,-80.61357,24.90447,-80.61357,ISOL_HR,84.74576271,14.17658666,0.080317161,564.9717514,0.461840045,0,649.7175141,14.63842671,0.080317161
atlantic,FLK,upper,NA,inshore,2022,9119,24.90403,-80.61852,24.90403,-80.61852,ISOL_HR,56.49717514,15.408529,0.083299703,451.9774011,57.50502757,0.182398734,508.4745763,72.91355657,0.265698438
atlantic,FLK,upper,NA,inshore,2022,9122,24.90358,-80.61902,24.90358,-80.61902,ISOL_HR,28.24858757,71.5002626,0.19613454,28.24858757,1.103069546,0.00291486,56.49717514,72.60333214,0.199049401
atlantic,FLK,upper,NA,inshore,2022,9210,24.90355,-80.60961,24.90355,-80.60961,ISOL_HR,84.74576271,11.68332962,0.05162715,56.49717514,9.926759837,0.045056754,141.2429379,21.61008946,0.096683903
atlantic,FLK,upper,NA,inshore,2022,9211,24.90423,-80.60965,24.90423,-80.60965,ISOL_HR,84.74576271,12.33066196,0.355614097,56.49717514,9.509999303,0.042000108,141.2429379,21.84066126,0.397614205
atlantic,FLK,upper,NA,inshore,2022,9215,24.89819,-80.61919,24.89819,-80.61919,ISOL_HR,451.9774011,17.18794974,0.374184377,0,0,0,451.9774011,17.18794974,0.374184377
atlantic,FLK,upper,NA,offshore,2016,1262U,24.86801634,-80.58508289,24.86801634,-80.58508289,CONT_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,offshore,2016,1312U,24.90710734,-80.53040928,24.90710734,-80.53040928,CONT_LR,56.49717514,40.25937912,0.711228194,56.49717514,3.116574856,0.014956989,112.9943503,43.37595397,0.726185184
atlantic,FLK,upper,NA,offshore,2016,1345U,24.91022677,-80.5236203,24.91022677,-80.5236203,SPGR_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,offshore,2018,1287U,24.88579073,-80.55222373,24.88579073,-80.55222373,SPGR_HR,211.8644068,41.98664267,0.533074086,112.9943503,9.255435606,0.040822862,324.8587571,51.24207827,0.573896948
atlantic,FLK,upper,NA,offshore,2018,1347U,24.88436527,-80.55630933,24.88436527,-80.55630933,SPGR_LR,197.740113,22.42115965,0.422845725,112.9943503,1.844299003,0.00291486,310.7344633,24.26545865,0.425760585
atlantic,FLK,upper,NA,offshore,2018,1348U,24.88588467,-80.56202527,24.88588467,-80.56202527,SPGR_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,offshore,2018,1387U,24.89741372,-80.53789817,24.89741372,-80.53789817,SPGR_HR,84.74576271,33.22067267,0.747067477,84.74576271,0.330373301,0,169.4915254,33.55104597,0.747067477
atlantic,FLK,upper,NA,offshore,2018,1389U,24.89342506,-80.54090462,24.89342506,-80.54090462,SPGR_HR,28.24858757,4.403136957,0.075947863,98.8700565,7.90860422,0.045901868,127.1186441,12.31174118,0.121849731
atlantic,FLK,upper,NA,offshore,2022,1126,24.86615,-80.58682,24.86615,-80.58682,CONT_LR,0,0,0,0,0,0,0,0,0
atlantic,FLK,upper,NA,offshore,2022,1175,24.89777,-80.53732,24.89777,-80.53732,SPGR_HR,56.49717514,7.831765201,0.151895725,28.24858757,3.04726036,0.014956989,84.74576271,10.87902556,0.166852715
atlantic,FLK,upper,NA,offshore,2022,1236,24.88056,-80.56252,24.88056,-80.56252,SPGR_HR,282.4858757,74.04955518,1.613397957,56.49717514,12.21390569,0.053145175,338.9830508,86.26346087,1.666543132
atlantic,FLK,upper,NA,offshore,2022,1291,24.89767,-80.53666,24.89767,-80.53666,SPGR_HR,28.24858757,31.5830478,0.10109844,56.49717514,0.079933108,0,84.74576271,31.6629809,0.10109844
atlantic,FLK,upper,NA,offshore,2022,1292,24.88498,-80.55269,24.88498,-80.55269,SPGR_HR,225.9887006,19.61964711,0.246815386,28.24858757,3.50690328,0.014956989,254.2372881,23.12655039,0.261772376
atlantic,FLK,upper,NA,offshore,2022,1293,24.87526,-80.56912,24.87526,-80.56912,SPGR_HR,84.74576271,44.49053668,0.100903927,84.74576271,2.912324741,0.020605703,169.4915254,47.40286142,0.12150963
atlantic,FLK,upper,NA,offshore,2022,1346,24.87135,-80.57406,24.87135,-80.57406,SPGR_HR,282.4858757,16.56058595,0.306140174,141.2429379,16.70883259,0.132516694,423.7288136,33.26941853,0.438656868
atlantic,FLK,upper,NA,offshore,2022,1682,24.90454,-80.53295,24.90454,-80.53295,ISOL_HR,197.740113,141.627943,0.430279535,0,0,0,197.740113,141.627943,0.430279535
atlantic,PR,east,NA,Culebra,2016,1005,18.32018,-65.3327,18.32018,-65.3327,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,east,NA,Culebra,2016,1009,18.3269,-65.33095,18.3269,-65.33095,AGRF,875.7062147,36.72012127,0.889537188,1836.158192,48.11018913,0.20194172,2711.864407,84.83031041,1.091478908
atlantic,PR,east,NA,Culebra,2016,1013,18.31184,-65.31681,18.31184,-65.31681,SCR,0,0,0,0,0,0,0,0,0
atlantic,PR,east,NA,Culebra,2016,1017,18.32151,-65.32755,18.32151,-65.32755,SCR,0,0,0,0,0,0,0,0,0
atlantic,PR,east,NA,Culebra,2019,6320,18.30126,-65.31244,18.30126,-65.31244,PTRF,84.74576271,9.351773201,0.175625641,0,0,0,84.74576271,9.351773201,0.175625641
atlantic,PR,east,NA,Culebra,2019,6330,18.3041,-65.312,18.3041,-65.312,SCR,84.74576271,17.14199793,0.09908698,0,0,0,84.74576271,17.14199793,0.09908698
atlantic,PR,east,NA,Culebra,2021,6344,18.30559,-65.31516,18.30559,-65.31516,PTRF,28.24858757,9.777689454,0.151895725,649.7175141,5.955369495,0.018946593,677.9661017,15.73305895,0.170842318
atlantic,PR,east,NA,Culebra,2021,6367,18.3145,-65.31828,18.3145,-65.31828,BDRK,0,0,0,0,0,0,0,0,0
atlantic,PR,east,NA,Culebra,2021,6395,18.32128,-65.33337,18.32128,-65.33337,PVMT,28.24858757,12.05936496,0.355614097,0,0,0,28.24858757,12.05936496,0.355614097
atlantic,PR,east,NA,Culebra,2021,6407,18.32425,-65.33233,18.32425,-65.33233,SCR,0,0,0,0,0,0,0,0,0
atlantic,PR,east,NA,Culebra,2021,6411,18.33053,-65.33249,18.33053,-65.33249,AGRF,169.4915254,29.89586863,0.602429483,28.24858757,2.62977068,0.014956989,197.740113,32.52563931,0.617386473
atlantic,PR,east,NA,Fajardo,2016,1020,18.35498,-65.56694,18.35498,-65.56694,PTRF,225.9887006,5.820326218,0.166109406,84.74576271,6.584247687,0.036782547,310.7344633,12.40457391,0.202891953
atlantic,PR,east,NA,Fajardo,2016,1029,18.33913,-65.55685,18.33913,-65.55685,PTRF,0,0,0,0,0,0,0,0,0
atlantic,PR,east,NA,Fajardo,2016,1031,18.33812,-65.5616,18.33812,-65.5616,PVMT,141.2429379,7.208056796,0.094919661,84.74576271,1.448709172,0.008744581,225.9887006,8.656765968,0.103664242
atlantic,PR,east,NA,Fajardo,2016,1037,18.34444,-65.56046,18.34444,-65.56046,AGRF,0,0,0,84.74576271,0.90181662,0.006868568,84.74576271,0.90181662,0.006868568
atlantic,PR,east,NA,Fajardo,2019,6391,18.33794,-65.55695,18.33794,-65.55695,AGRF,28.24858757,8.75430488,0.151895725,0,0,0,28.24858757,8.75430488,0.151895725
atlantic,PR,east,NA,Fajardo,2019,6395,18.34126,-65.57332,18.34126,-65.57332,SCR,141.2429379,0.440633911,0,0,0,0,141.2429379,0.440633911,0
atlantic,PR,east,NA,Fajardo,2019,6398,18.34248,-65.56769,18.34248,-65.56769,SCR,0,0,0,0,0,0,0,0,0
atlantic,PR,east,NA,Fajardo,2019,6402,18.34369,-65.57078,18.34369,-65.57078,PTRF,112.9943503,0.036201136,0,0,0,0,112.9943503,0.036201136,0
atlantic,PR,east,NA,Fajardo,2019,6403,18.34462,-65.57417,18.34462,-65.57417,PTRF,338.9830508,4.859356657,0.213569236,28.24858757,0.895599742,0.00291486,367.2316384,5.754956399,0.216484097
atlantic,PR,east,NA,Fajardo,2019,6408,18.34541,-65.56293,18.34541,-65.56293,AGRF,225.9887006,7.31095734,0.211220513,564.9717514,6.154089125,0.029531292,790.960452,13.46504646,0.240751805
atlantic,PR,east,NA,Fajardo,2019,6414,18.34908,-65.5779,18.34908,-65.5779,SCR,0,0,0,0,0,0,0,0,0
atlantic,PR,east,NA,Fajardo,2019,6437,18.35448,-65.56693,18.35448,-65.56693,AGRF,338.9830508,13.89137784,0.353600004,84.74576271,1.051701533,0.005829721,423.7288136,14.94307937,0.359429725
atlantic,PR,east,NA,Fajardo,2019,6444,18.35547,-65.57403,18.35547,-65.57403,PVMT,84.74576271,3.716837029,0.071189745,28.24858757,1.91306734,0.00291486,112.9943503,5.62990437,0.074104606
atlantic,PR,east,NA,Fajardo,2021,6420,18.34494,-65.57377,18.34494,-65.57377,PTRF,56.49717514,0.795992806,0.023729915,706.2146893,1.366757835,0,762.7118644,2.162750642,0.023729915
atlantic,PR,east,NA,Fajardo,2021,6437,18.35495,-65.57593,18.35495,-65.57593,SCR,56.49717514,26.73279881,0.711228194,56.49717514,10.54857866,0.076376372,112.9943503,37.28137747,0.787604566
atlantic,PR,east,NA,Fajardo,2021,6442,18.35598,-65.57395,18.35598,-65.57395,PVMT,225.9887006,3.451526261,0.04745983,56.49717514,0.079933108,0,282.4858757,3.531459369,0.04745983
atlantic,PR,north,NA,San Juan,2016,2031,18.46334,-66.05654,18.46334,-66.05654,SCR,0,0,0,56.49717514,0.028916784,0,56.49717514,0.028916784,0
atlantic,PR,north,NA,San Juan,2016,2032,18.46289,-66.00464,18.46289,-66.00464,AGRF,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2016,2046,18.45371,-66.02283,18.45371,-66.02283,AGRF,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2019,6532,18.45192,-66.02245,18.45192,-66.02245,PTRF,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2019,6535,18.45448,-66.04129,18.45448,-66.04129,PTRF,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2019,6536,18.45491,-66.03983,18.45491,-66.03983,PTRF,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2019,6540,18.45636,-66.04877,18.45636,-66.04877,PTRF,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2019,6541,18.45609,-66.02988,18.45609,-66.02988,PTRF,84.74576271,0.295245648,0,0,0,0,84.74576271,0.295245648,0
atlantic,PR,north,NA,San Juan,2019,6543,18.45942,-66.01189,18.45942,-66.01189,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2019,6544,18.46119,-66.00991,18.46119,-66.00991,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2019,6545,18.46264,-66.04299,18.46264,-66.04299,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2019,6548,18.46835,-66.1508,18.46835,-66.1508,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,north,NA,San Juan,2019,6551,18.47189,-66.14499,18.47189,-66.14499,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,Jabos Bay,2016,3059,17.8891,-66.27213,17.8891,-66.27213,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,Jabos Bay,2016,3061,17.912,-66.1142,17.912,-66.1142,PVMT,0,0,0,338.9830508,5.025981983,0.023701571,338.9830508,5.025981983,0.023701571
atlantic,PR,south,NA,Jabos Bay,2016,3062,17.9324,-66.0336,17.9324,-66.0336,AGRF,112.9943503,2.954396791,0.04745983,480.2259887,17.87209893,0.054927869,593.220339,20.82649572,0.102387699
atlantic,PR,south,NA,Jabos Bay,2016,3090,17.9265,-66.1299,17.9265,-66.1299,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,Jabos Bay,2016,3091,17.9366,-66.0406,17.9366,-66.0406,AGRF,28.24858757,0.051969033,0,56.49717514,0.756523569,0.005829721,84.74576271,0.808492603,0.005829721
atlantic,PR,south,NA,Jabos Bay,2016,3103,17.94346,-66.07121,17.94346,-66.07121,PTRF,28.24858757,6.928088883,0.151895725,0,0,0,28.24858757,6.928088883,0.151895725
atlantic,PR,south,NA,Jabos Bay,2016,3104,17.9469,-66.0881,17.9469,-66.0881,PTRF,112.9943503,6.486452386,0.071189745,56.49717514,0.994584559,0.005829721,169.4915254,7.481036945,0.077019466
atlantic,PR,south,NA,Jabos Bay,2016,3114,17.9366,-66.0189,17.9366,-66.0189,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,Jabos Bay,2016,3193,17.8852,-66.284,17.8852,-66.284,SCR,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,Jabos Bay,2021,6045,17.88837,-66.24729,17.88837,-66.24729,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,Jabos Bay,2021,6083,17.91282,-66.24285,17.91282,-66.24285,AGRF,480.2259887,80.50128988,2.561655537,0,0,0,480.2259887,80.50128988,2.561655537
atlantic,PR,south,NA,Jabos Bay,2021,6097,17.92131,-66.12521,17.92131,-66.12521,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,La Parguera,2016,3037,17.92586,-67.08847,17.92586,-67.08847,AGRF,141.2429379,17.24916802,0.450533758,254.2372881,8.614564411,0.041573421,395.480226,25.86373243,0.492107179
atlantic,PR,south,NA,La Parguera,2016,3038,17.93944,-67.03694,17.93944,-67.03694,AGRF,112.9943503,5.429691613,0.071189745,84.74576271,1.82989179,0.005829721,197.740113,7.259583402,0.077019466
atlantic,PR,south,NA,La Parguera,2016,3048,17.92213,-66.99948,17.92213,-66.99948,PTRF,84.74576271,15.67063052,0.403073928,225.9887006,10.08204956,0.035361013,310.7344633,25.75268008,0.43843494
atlantic,PR,south,NA,La Parguera,2016,3049,17.92854,-66.97656,17.92854,-66.97656,PTRF,84.74576271,11.74849531,0.327521366,84.74576271,1.989521998,0.008744581,169.4915254,13.73801731,0.336265947
atlantic,PR,south,NA,La Parguera,2016,3050,17.94373,-67.07207,17.94373,-67.07207,PTRF,28.24858757,3.515661161,0.151895725,84.74576271,2.226899429,0.008744581,112.9943503,5.74256059,0.160640307
atlantic,PR,south,NA,La Parguera,2016,3077,17.92023,-67.00885,17.92023,-67.00885,AGRF,84.74576271,9.343283332,0.199355556,282.4858757,10.84860212,0.035361013,367.2316384,20.19188545,0.234716568
atlantic,PR,south,NA,La Parguera,2016,3093,17.91831,-67.10453,17.91831,-67.10453,AGRF,56.49717514,3.929088941,0.04745983,28.24858757,2.252387803,0.00291486,84.74576271,6.181476745,0.050374691
atlantic,PR,south,NA,La Parguera,2016,3105,17.93189,-67.10159,17.93189,-67.10159,PTRF,112.9943503,6.997917786,0.094919661,112.9943503,4.887033046,0.011659442,225.9887006,11.88495083,0.106579102
atlantic,PR,south,NA,La Parguera,2016,3106,17.939,-67.0471,17.939,-67.0471,SCR,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,La Parguera,2019,6038,17.9082416,-66.9966463,17.9082416,-66.9966463,AGRF,56.49717514,33.94170189,0.711228194,480.2259887,21.57463624,0.061594756,536.7231638,55.51633813,0.772822951
atlantic,PR,south,NA,La Parguera,2019,6044,17.9165737,-66.9724882,17.9165737,-66.9724882,AGRF,0,0,0,28.24858757,6.509173683,0.014956989,28.24858757,6.509173683,0.014956989
atlantic,PR,south,NA,La Parguera,2019,6050,17.9219077,-67.0078175,17.9219077,-67.0078175,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,La Parguera,2019,6058,17.9288979,-67.1200519,17.9288979,-67.1200519,AGRF,254.2372881,6.539857092,0.213569236,56.49717514,1.457856463,0.005829721,310.7344633,7.997713555,0.219398957
atlantic,PR,south,NA,La Parguera,2019,6062,17.9303353,-67.0369808,17.9303353,-67.0369808,PVMT,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,La Parguera,2019,6085,17.9403658,-67.0916143,17.9403658,-67.0916143,SCR,0,0,0,0,0,0,0,0,0
atlantic,PR,south,NA,La Parguera,2021,6056,17.90331,-67.00045,17.90331,-67.00045,AGRF,28.24858757,12.05936496,0.355614097,903.9548023,42.56489712,0.163570166,932.2033898,54.62426208,0.519184263
atlantic,PR,south,NA,La Parguera,2021,6086,17.92542,-67.0909,17.92542,-67.0909,AGRF,451.9774011,35.19648333,0.676363253,28.24858757,1.103069546,0.00291486,480.2259887,36.29955287,0.679278114
atlantic,PR,south,NA,La Parguera,2021,6089,17.92716,-67.08344,17.92716,-67.08344,AGRF,254.2372881,15.01730171,0.428373506,28.24858757,4.560844255,0.014956989,282.4858757,19.57814597,0.443330495
atlantic,PR,west,NA,Rincon,2019,6360,18.3440651,-67.2660386,18.3440651,-67.2660386,SCR,0,0,0,0,0,0,0,0,0
atlantic,PR,west,NA,Rincon,2019,6365,18.345446,-67.2688632,18.345446,-67.2688632,AGRF,84.74576271,32.79383313,0.73495811,56.49717514,1.953033894,0.00291486,141.2429379,34.74686702,0.73787297
atlantic,PR,west,NA,Rincon,2019,6370,18.3463537,-67.2693272,18.3463537,-67.2693272,AGRF,112.9943503,7.827731941,0.223085471,0,0,0,112.9943503,7.827731941,0.223085471
atlantic,PR,west,NA,Rincon,2019,6371,18.3463279,-67.2664891,18.3463279,-67.2664891,AGRF,28.24858757,2.552138505,0.023729915,0,0,0,28.24858757,2.552138505,0.023729915
atlantic,PR,west,NA,Rincon,2019,6375,18.3468183,-67.2707418,18.3468183,-67.2707418,AGRF,84.74576271,13.95300574,0.403073928,28.24858757,1.244783473,0.006868568,112.9943503,15.19778921,0.409942495
atlantic,PR,west,NA,Rincon,2019,6377,18.3477346,-67.2721519,18.3477346,-67.2721519,AGRF,0,0,0,310.7344633,19.12026684,0.062168787,310.7344633,19.12026684,0.062168787
atlantic,PR,west,NA,Rincon,2019,6378,18.3477174,-67.2702598,18.3477174,-67.2702598,SCR,0,0,0,56.49717514,8.66614788,0.029913979,56.49717514,8.66614788,0.029913979
atlantic,PR,west,NA,Rincon,2019,6379,18.3477131,-67.2697867,18.3477131,-67.2697867,SCR,28.24858757,0.051969033,0,0,0,0,28.24858757,0.051969033,0
atlantic,PR,west,NA,Rincon,2019,6380,18.3476615,-67.2641104,18.3476615,-67.2641104,AGRF,28.24858757,0.026371704,0,0,0,0,28.24858757,0.026371704,0
atlantic,PR,west,NA,Rincon,2019,6385,18.3499416,-67.266453,18.3499416,-67.266453,AGRF,0,0,0,28.24858757,1.868053596,0.006868568,28.24858757,1.868053596,0.006868568
atlantic,PR,west,NA,Rincon,2019,6387,18.3503933,-67.2664485,18.3503933,-67.2664485,AGRF,112.9943503,2.00689952,0.023729915,338.9830508,100.3416128,0.816096687,451.9774011,102.3485123,0.839826602
atlantic,PR,west,NA,Rincon,2021,6377,18.34498,-67.26604,18.34498,-67.26604,PTRF,0,0,0,225.9887006,18.33843708,0.059445271,225.9887006,18.33843708,0.059445271
atlantic,PR,west,NA,Rincon,2021,6385,18.34676,-67.26694,18.34676,-67.26694,AGRF,56.49717514,0.078340738,0,451.9774011,14.01763538,0.064804617,508.4745763,14.09597612,0.064804617
atlantic,PR,west,NA,Rincon,2021,6386,18.34686,-67.2651,18.34686,-67.2651,AGRF,0,0,0,0,0,0,0,0,0
atlantic,PR,west,NA,Rincon,2021,6389,18.34783,-67.27162,18.34783,-67.27162,AGRF,28.24858757,19.26826804,0.355614097,169.4915254,12.70092778,0.032541824,197.740113,31.96919582,0.388155921
atlantic,PR,west,NA,Rincon,2021,6399,18.35056,-67.26813,18.35056,-67.26813,PVMT,112.9943503,4.977090839,0.151895725,197.740113,91.3646858,0.804981354,310.7344633,96.34177664,0.956877079
atlantic,PR,west,NA,Rincon,2021,6400,18.3503,-67.26704,18.3503,-67.26704,AGRF,84.74576271,0.796767182,0.023729915,84.74576271,12.47092608,0.08324494,169.4915254,13.26769326,0.106974855
atlantic,STJ,east,NA,Newfound,2017,6171,18.33285,-64.66449,18.33285,-64.66449,AGRF,0,0,0,28.24858757,1.340446977,0.00291486,28.24858757,1.340446977,0.00291486
